play_id,game_id,home_team,away_team,week,posteam,posteam_type,defteam,game_half,drive,drive_plays,quarter,home_team_score,away_team_score,posteam_score,defteam_score,score_differential,side_of_field,yardline100,down,yds_to_go,goal_to_go,sp,yardline,play_type,desc,yards_gained,first_down,first_down_pass,first_down_rush,first_down_penalty,third_down_failed,third_down_converted,fourth_down_attempted,fourth_down_failed,fourth_down_converted,rush_attempt,pass_attempt,rusher,passer,receiver,targeted_receiver,rushing_yards,passing_yards,receiving_yards,yards_net,drive_first_downs,touchdown,pass_touchdown,rush_touchdown,return_touchdown,touchdown_team,touchdown_player,complete_pass,incomplete_pass,solo_tackle,assisted_tackle,tackled_for_loss,tackled_for_loss_yards,sack,sack_yards,half_tfl,full_tfl,full_sack,half_sack,penalty,penalty_team,penalty_type,penalty_accepted,penalty_yards,penalty_player,fumble,interception,interception_player,pass_deflection_player,fumble_lost,fumble_forced,fumble_team,fumble_recovery_team,forced_fumble_player,fumble_recovery_player,return_yards,return_team,touchback,return_player,assisted_tackle_player_1,assisted_tackle_player_2,solo_tackle_player,tackle_for_loss_player_1,tackle_for_loss_player_2,sack_player_1,sack_player_2,solo_tackle_player_2,timeout,timeout_team,safety,posteam_score_post,defteam_score_post,score_differential_post,home_team_score_post,away_team_score_post,recent_time,quarter_time,late_half,change_of_possession,home_team_timeouts_remaining,away_team_timeouts_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,xp_attempt,fg_attempt,two_point_attempt,punt_attempt,kickoff_attempt,xp_result,fg_result,two_point_result,kicker,kick_distance,kick_blocked,blocked_player,punter,punt_blocked,punt_downed,punt_out_of_bounds,punt_fair_catch,punt_returner,kickoff_downed,kickoff_out_of_bounds,kickoff_fair_catch,kick_returner
657,COL_WES2022,WES,COL,4,WES,Home,COL,Half1,13,3,2,30,7,30,7,23,COL,3,1,10,0,1,COL3,xp,"Von Jess,Mason kick attempt good (H: Carroll,Andrew, LS: Devlin,Jack).",0,0,0,0,0,,,,,,0,0,,,,,,,,31,1,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,31,7,24,31,7,00:13,late,0,0,2,2,2,2,1,0,0,0,0,made,,,Mason Jess,20,0,,,,,,,,,,,
658,COL_WES2022,WES,COL,4,WES,Home,COL,Half1,13,4,2,31,7,31,7,24,WES,60,1,10,0,0,WES40,kickoff,"Von Jess,Mason kickoff 60 yards to the COLBY00, Touchback.",0,0,0,0,0,,,,,,0,0,,,,,,,,31,1,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,COL,0,,,,,,,,,,0,,0,31,7,24,31,7,00:13,late,0,1,2,2,2,2,0,0,0,0,1,,,,Mason Jess,60,,,,,,,,,0,0,0,
659,COL_WES2022,WES,COL,4,COL,Away,WES,Half1,14,1,2,31,7,7,31,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,7,31,-24,31,7,00:13,late,0,0,2,2,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
660,COL_WES2022,WES,COL,4,COL,Away,WES,Half1,14,1,2,31,7,7,31,-24,COL,75,1,10,0,0,COL25,qb_kneel,Kneel down by Colby at COLBY24 for loss of 1 yards.,-24,0,0,0,0,,,,,,0,0,,,,,,,,-24,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,00:13,late,0,0,2,2,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
661,COL_WES2022,WES,COL,4,COL,Away,WES,Half1,14,2,2,31,7,7,31,-24,COL,76,2,11,0,0,COL24,No Play,"End of game, clock 00:00.",0,0,0,0,0,,,,,,0,0,,,,,,,,-24,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,00:00,late,0,0,2,2,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
662,COL_WES2022,WES,COL,4,COL,Away,WES,Half1,14,2,2,31,7,7,31,-24,COL,60,1,10,0,0,COL40,No Play,COL will receive; WES will defend South end-zone.,0,0,0,0,0,,,,,,0,0,,,,,,,,-24,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,00:00,late,0,0,2,2,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
663,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,14,2,3,31,7,7,31,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,7,31,-24,31,7,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
664,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,14,2,3,31,7,7,31,-24,COL,60,1,10,0,0,COL40,kickoff,"Von Jess,Mason kickoff 58 yards to the COLBY02 Sawyer,Brendan return 12 yards to the COLBY14 (Connors,Dylan) PENALTY COLBY Holding 7 yards from COLBY14 to COLBY07.",0,0,0,0,0,,,,,,0,0,,,,,,,,-24,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,1,COL,holding,1,-7,,0,0,,,,,,,,,12,WES,0,Brendan Sawyer,,,Dylan Connors,,,,,,0,,0,7,31,-24,31,7,15:00,early,0,1,3,3,3,3,0,0,0,0,1,,,,Mason Jess,58,,,,,,,,,0,0,0,Brendan Sawyer
665,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,15,1,3,31,7,31,7,24,WES,60,1,10,0,0,WES40,No Play,COL ball on COL7.,0,0,0,0,0,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,31,7,24,31,7,15:00,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
666,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,16,1,3,31,7,7,31,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,7,31,-24,31,7,14:54,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
667,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,16,1,3,31,7,7,31,-24,COL,93,1,10,0,0,COL7,rush,"No Huddle-Shotgun Smart,Keon rush right for 8 yards gain to the COLBY15 (Helbig,Nick; Carbeau,Ben).",8,0,0,0,0,,,,,,1,0,Keon Smart,,,,8,,,8,0,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Nick Helbig,Ben Carbeau,,,,,,,0,,0,7,31,-24,31,7,14:54,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
668,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,16,2,3,31,7,7,31,-24,COL,85,2,2,0,0,COL15,rush,"No Huddle-Shotgun Smart,Keon rush right for 12 yards loss to the COLBY03 (Rowan,Mike; Flinn,Joe).",-12,0,0,0,0,,,,,,1,0,Keon Smart,,,,-12,,,-4,0,0,0,0,0,,,,,0,1,1,12,0,0,1,0,,,0,,,,,,0,0,,,,,,,,,0,,0,,Mike Rowan,Joe Flinn,,Mike Rowan,Joe Flinn,,,,0,,0,7,31,-24,31,7,14:54,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
669,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,16,3,3,31,7,7,31,-24,COL,97,3,14,0,0,COL3,pass,"No Huddle-Shotgun Hersch,Matt pass complete short left to Tshowa,Emmanuel for 1 yard to the COLBY04 (Abraham,Wesley).",1,0,0,0,0,1,0,,,,0,1,,Matt Hersch,Emmanuel Tshowa,Emmanuel Tshowa,,1,1,-3,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Wesley Abraham,,,,,,0,,0,7,31,-24,31,7,14:54,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
670,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,16,4,3,31,7,7,31,-24,COL,96,4,13,0,0,COL4,punt,"Carr,Lowell punt 34 yards to the COLBY38 fair catch by Sanchez,Luis at COLBY38.",0,0,0,0,0,,,0,,,0,0,,,,,,,,-3,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,WES,0,,,,,,,,,,0,,0,7,31,-24,31,7,14:54,early,0,1,3,3,3,3,0,0,0,1,0,,,,,34,,,Lowell Carr,0,0,0,1,,,,,
671,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,1,3,31,7,31,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
672,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,1,3,31,7,31,7,24,COL,38,1,10,0,0,COL38,pass,"No Huddle-Shotgun Estevez,David pass complete short left to Tomlinson,Logan for 5 yards to the COLBY33 (East,Joshua).",5,0,0,0,0,,,,,,0,1,,David Estevez,Logan Tomlinson,Logan Tomlinson,,5,5,5,0,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Joshua East,,,,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
673,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,2,3,31,7,31,7,24,COL,33,2,5,0,0,COL33,pass,"No Huddle-Shotgun Estevez,David pass complete short right to Sanchez,Luis for 9 yards to the COLBY24 (Donatio,Nick), 1ST DOWN.",9,1,1,0,0,,,,,,0,1,,David Estevez,Luis Sanchez,Luis Sanchez,,9,9,14,1,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Nick Donatio,,,,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
674,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,3,3,31,7,31,7,24,COL,24,1,10,0,0,COL24,pass,"No Huddle-Shotgun Estevez,David pass complete short middle to Tomlinson,Logan for 6 yards to the COLBY18 (Pereira,Wellington).",6,0,0,0,0,,,,,,0,1,,David Estevez,Logan Tomlinson,Logan Tomlinson,,6,6,20,1,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Wellington Pere,,,,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
675,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,4,3,31,7,31,7,24,COL,18,2,4,0,0,COL18,rush,"No Huddle-Shotgun Estevez,David rush right for 4 yards loss to the COLBY22 (Banaitis,Rome; Pereira,Wellington).",-4,0,0,0,0,,,,,,1,0,David Estevez,,,,-4,,,16,1,0,0,0,0,,,,,0,1,1,4,0,0,1,0,,,0,,,,,,0,0,,,,,,,,,0,,0,,Rome Banaitis,Wellington Pere,,Rome Banaitis,Wellington Pere,,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
676,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,5,3,31,7,31,7,24,COL,22,3,8,0,0,COL22,pass,"No Huddle-Shotgun Estevez,David sacked for loss of 8 yards to the COLBY30 (Pereira,Wellington).",-8,0,0,0,0,1,0,,,,0,0,,David Estevez,,,,,,8,1,0,0,0,0,,,,,1,0,1,8,1,8,0,1,1,0,0,,,,,,0,0,,,,,,,,,0,,0,,,,Wellington Pere,Wellington Pere,,Wellington Pere,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
677,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,6,3,31,7,31,7,24,COL,30,4,16,0,0,COL30,pass,"No Huddle-Shotgun Estevez,David pass complete deep left to Sanchez,Luis for 18 yards to the COLBY12, out of bounds at COLBY12, 1ST DOWN.",18,1,1,0,0,,,1,0,1,0,1,,David Estevez,Luis Sanchez,Luis Sanchez,,18,18,26,2,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
678,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,7,3,31,7,31,7,24,COL,12,1,10,0,0,COL12,pass,"No Huddle-Shotgun Estevez,David pass complete short left to McDonald,Aidan for 2 yards to the COLBY10 (East,Joshua).",2,0,0,0,0,,,,,,0,1,,David Estevez,Aidan McDonald,Aidan McDonald,,2,2,28,2,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Joshua East,,,,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
679,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,8,3,31,7,31,7,24,COL,10,2,8,0,0,COL10,rush,"No Huddle-Shotgun Brickley,Owen rush middle for 4 yards gain to the COLBY06 (Bumpass,Jamil; Hart,Andrew).",4,0,0,0,0,,,,,,1,0,Owen Brickley,,,,4,,,32,2,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Jamil Bumpass,Andrew Hart,,,,,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
680,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,9,3,31,7,31,7,24,COL,6,3,4,0,0,COL6,rush,"No Huddle-Shotgun Estevez,David rush left for 2 yards gain to the COLBY04 (Young,Julian; Bumpass,Jamil).",2,0,0,0,0,1,0,,,,1,0,David Estevez,,,,2,,,34,2,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Julian Young,Jamil Bumpass,,,,,,,0,,0,31,7,24,31,7,13:01,early,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
681,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,17,10,3,31,7,31,7,24,COL,4,4,2,0,0,COL4,pass,"No Huddle-Shotgun Estevez,David pass incomplete short left to Tomlinson,Logan.",0,0,0,0,0,,,1,1,0,0,1,,David Estevez,,,,,,34,2,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,31,7,24,31,7,13:01,early,0,1,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
682,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,18,1,3,31,7,7,31,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,7,31,-24,31,7,07:30,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
683,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,18,1,3,31,7,7,31,-24,COL,96,1,10,0,0,COL4,rush,"No Huddle-Shotgun Smart,Keon rush right for 0 yards to the COLBY04 (Edwards,Jake; Guttman,Chris).",0,0,0,0,0,,,,,,1,0,Keon Smart,,,,0,,,0,0,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Jake Edwards,Chris Guttman,,,,,,,0,,0,7,31,-24,31,7,07:30,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
684,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,18,2,3,31,7,7,31,-24,COL,96,2,10,0,0,COL4,pass,"No Huddle-Shotgun Hersch,Matt pass incomplete short left to Anderson,Isaac QB hurried by Henderson,Keith.",0,0,0,0,0,,,,,,0,1,,Matt Hersch,,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,07:30,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
685,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,18,3,3,31,7,7,31,-24,COL,96,3,10,0,0,COL4,rush,"No Huddle-Shotgun Hersch,Matt rush middle for 5 yards gain to the COLBY09 (Carbeau,Ben).",5,0,0,0,0,1,0,,,,1,0,Matt Hersch,,,,5,,,5,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Ben Carbeau,,,,,,0,,0,7,31,-24,31,7,07:30,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
686,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,18,4,3,31,7,7,31,-24,COL,91,4,5,0,0,COL9,punt,"Carr,Lowell punt 31 yards to the COLBY40 Estevez,David return 5 yards to the COLBY35 (Sawyer,Jack).",0,0,0,0,0,,,0,,,0,0,,,,,,,,5,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,5,WES,0,David Estevez,,,Jack Sawyer,,,,,,0,,0,7,31,-24,31,7,07:30,mid,0,1,3,3,3,3,0,0,0,1,0,,,,,31,,,Lowell Carr,0,0,0,0,David Estevez,,,,
687,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,19,1,3,31,7,31,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,31,7,24,31,7,05:38,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
688,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,19,1,3,31,7,31,7,24,COL,35,1,10,0,0,COL35,rush,"No Huddle-Shotgun Walker,Kellan rush middle for 5 yards gain to the COLBY30 (Pereira,Wellington; Brister,EJ).",5,0,0,0,0,,,,,,1,0,Kellan Walker,,,,5,,,5,0,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Wellington Pere,Ej Brister,,,,,,,0,,0,31,7,24,31,7,05:38,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
689,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,19,2,3,31,7,31,7,24,COL,30,2,5,0,0,COL30,pass,"No Huddle-Shotgun Candido,Niko pass incomplete short right to Kennedy,Liam.",0,0,0,0,0,,,,,,0,1,,Niko Candido,,,,,,5,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,31,7,24,31,7,05:38,mid,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
690,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,19,3,3,31,7,31,7,24,COL,30,3,5,0,0,COL30,pass,"No Huddle-Shotgun Candido,Niko pass intercepted by Williams,Javon at COLBY25 Williams,Javon return 60 yards to the WES15 (Tomlinson,Logan).",0,0,0,0,0,1,0,,,,0,1,,Niko Candido,,,,,,5,0,0,0,0,0,,,0,1,1,0,0,0,0,0,,,,,0,,,,,,0,1,,,,,,,,,60,COL,0,Javon Williams,,,Logan Tomlinson,,,,,,0,,0,31,7,24,31,7,05:38,mid,0,1,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
691,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,20,1,3,31,7,7,31,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,7,31,-24,31,7,04:41,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
692,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,20,1,3,31,7,7,31,-24,WES,15,1,10,0,0,WES15,pass,"No Huddle-Shotgun Hersch,Matt pass incomplete short left to Sawyer,Jack broken up by Abraham,Wesley.",0,0,0,0,0,,,,,,0,1,,Matt Hersch,,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Wesley Abraham,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,04:41,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
693,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,20,2,3,31,7,7,31,-24,WES,15,2,10,0,0,WES15,pass,"No Huddle-Shotgun Hersch,Matt pass incomplete short right to Smart,Keon QB hurried by Henderson,Keith.",0,0,0,0,0,,,,,,0,1,,Matt Hersch,,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,04:41,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
694,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,20,3,3,31,7,7,31,-24,WES,15,3,10,0,0,WES15,pass,"No Huddle-Shotgun Hersch,Matt pass incomplete short left to Ferrara,Duke.",0,0,0,0,0,1,0,,,,0,1,,Matt Hersch,,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,04:41,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
695,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,20,4,3,31,7,7,31,-24,WES,15,4,10,0,0,WES15,pass,"No Huddle-Shotgun Hersch,Matt pass incomplete short left to Ferrara,Duke broken up by Nally,Jack.",0,0,0,0,0,,,1,1,0,0,1,,Matt Hersch,,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Jack Nally,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,04:41,late,0,1,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
696,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,21,1,3,31,7,31,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,31,7,24,31,7,04:19,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
697,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,21,1,3,31,7,31,7,24,WES,85,1,10,0,0,WES15,rush,"No Huddle-Shotgun McDonald,Aidan rush middle for 1 yard gain to the WES16 (D'Aloia,Luke; Young,Julian).",1,0,0,0,0,,,,,,1,0,Aidan McDonald,,,,1,,,1,0,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Luke D'Aloia,Julian Young,,,,,,,0,,0,31,7,24,31,7,04:19,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
698,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,21,2,3,31,7,31,7,24,WES,84,2,9,0,0,WES16,pass,"No Huddle-Shotgun Estevez,David pass incomplete short left to Simco,Matt.",0,0,0,0,0,,,,,,0,1,,David Estevez,,,,,,1,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,31,7,24,31,7,04:19,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
699,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,21,3,3,31,7,31,7,24,WES,84,3,9,0,0,WES16,pass,"No Huddle-Shotgun Estevez,David pass incomplete short left to Wilson,Chase.",0,0,0,0,0,1,0,,,,0,1,,David Estevez,,,,,,1,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,31,7,24,31,7,04:19,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
700,COL_WES2022,WES,COL,4,WES,Home,COL,Half2,21,4,3,31,7,31,7,24,WES,84,4,9,0,0,WES16,punt,"Von Jess,Mason punt 39 yards to the COLBY45 fair catch by Anderson,Isaac at COLBY45.",0,0,0,0,0,,,0,,,0,0,,,,,,,,1,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,COL,0,,,,,,,,,,0,,0,31,7,24,31,7,04:19,late,0,1,3,3,3,3,0,0,0,1,0,,,,,39,,,Mason Jess,0,0,0,1,,,,,
701,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,22,1,3,31,7,7,31,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,7,31,-24,31,7,03:21,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
702,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,22,1,3,31,7,7,31,-24,COL,55,1,10,0,0,COL45,pass,"No Huddle-Shotgun Hersch,Matt sacked for loss of 2 yards to the COLBY43 (Rowan,Mike).",-2,0,0,0,0,,,,,,0,0,,Matt Hersch,,,,,,-2,0,0,0,0,0,,,,,1,0,1,2,1,2,0,1,1,0,0,,,,,,0,0,,,,,,,,,0,,0,,,,Mike Rowan,Mike Rowan,,Mike Rowan,,,0,,0,7,31,-24,31,7,03:21,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
703,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,22,2,3,31,7,7,31,-24,COL,57,2,12,0,0,COL43,rush,"No Huddle-Shotgun Hersch,Matt rush middle for 5 yards gain to the COLBY48 (Banks,Danny).",5,0,0,0,0,,,,,,1,0,Matt Hersch,,,,5,,,3,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Danny Banks,,,,,,0,,0,7,31,-24,31,7,03:21,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
704,COL_WES2022,WES,COL,4,COL,Away,WES,Half2,22,3,3,31,7,7,31,-24,COL,52,3,7,0,0,COL48,pass,"No Huddle-Shotgun Hersch,Matt pass incomplete short middle to Sawyer,Jack.",0,0,0,0,0,1,0,,,,0,1,,Matt Hersch,,,,,,3,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,7,31,-24,31,7,03:21,late,0,0,3,3,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
